date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:21	2946/2946	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b82-664b123b-627274;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/d6nsinaw/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/d6nsinaw/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:21	29550/29550	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22739f-664b123b-627223;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kc6h15bs/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kc6h15bs/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:22%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9atva5mc/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9atva5mc/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:21	1422/1422	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258e-664b123b-62721a;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9atva5mc/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/9atva5mc/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:22%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jq0i4wv2/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jq0i4wv2/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:22	9895/9895	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2226a7-664b123b-627215;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jq0i4wv2/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/jq0i4wv2/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:23%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/fsantf7b/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/fsantf7b/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:23%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/79uxatzz/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/79uxatzz/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:23	6132/6132	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2217f4-664b123b-62720f;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/fsantf7b/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/fsantf7b/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:24%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2e4axusp/2sdq5.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2e4axusp/2sdq5.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
